Temps (ms),Déplacement (mm) obtenu par intégration,Effort (kN),Energie (J),Vitesse (m/s) obtenue par intégration
ms ,mm1,kN ,J  ,ms1
            ,BUT 180,BUT 180,BUT 180,BUT 180
  117.900000, -303.620517,    0.008711,  158.907090,   -4.321704
  117.950000, -303.836605,    0.008710,  158.905207,   -4.321801
  118.000000, -304.052698,    0.008715,  158.903325,   -4.321898
  118.050000, -304.268795,    0.008726,  158.901440,   -4.321995
  118.100000, -304.484897,    0.008744,  158.899552,   -4.322092
  118.150000, -304.701004,    0.008767,  158.897660,   -4.322189
  118.200000, -304.917116,    0.008796,  158.895762,   -4.322287
  118.250000, -305.133233,    0.008831,  158.893858,   -4.322384
  118.300000, -305.349354,    0.008870,  158.891945,   -4.322483
  118.350000, -305.565481,    0.008912,  158.890023,   -4.322582
  118.400000, -305.781613,    0.008957,  158.888092,   -4.322681
  118.450000, -305.997749,    0.009001,  158.886152,   -4.322781
  118.500000, -306.213891,    0.009043,  158.884202,   -4.322881
  118.550000, -306.430037,    0.009081,  158.882243,   -4.322982
  118.600000, -306.646189,    0.009112,  158.880277,   -4.323083
  118.650000, -306.862345,    0.009134,  158.878305,   -4.323184
  118.700000, -307.078507,    0.009146,  158.876329,   -4.323286
  118.750000, -307.294674,    0.009145,  158.874352,   -4.323387
  118.800000, -307.510846,    0.009130,  158.872377,   -4.323489
  118.850000, -307.727023,    0.009102,  158.870406,   -4.323590
  118.900000, -307.943205,    0.009061,  158.868443,   -4.323691
  118.950000, -308.159392,    0.009009,  158.866489,   -4.323791
  119.000000, -308.375584,    0.008948,  158.864548,   -4.323891
  119.050000, -308.591781,    0.008881,  158.862621,   -4.323990
  119.100000, -308.807983,    0.008808,  158.860709,   -4.324088
  119.150000, -309.024190,    0.008733,  158.858812,   -4.324186
  119.200000, -309.240402,    0.008655,  158.856933,   -4.324282
  119.250000, -309.456618,    0.008575,  158.855070,   -4.324378
  119.300000, -309.672839,    0.008496,  158.853224,   -4.324473
  119.350000, -309.889065,    0.008415,  158.851396,   -4.324567
  119.400000, -310.105296,    0.008335,  158.849585,   -4.324660
  119.450000, -310.321531,    0.008254,  158.847792,   -4.324752
  119.500000, -310.537771,    0.008172,  158.846016,   -4.324843
  119.550000, -310.754016,    0.008089,  158.844258,   -4.324934
  119.600000, -310.970265,    0.008006,  158.842517,   -4.325023
  119.650000, -311.186518,    0.007922,  158.840795,   -4.325112
  119.700000, -311.402776,    0.007840,  158.839091,   -4.325199
  119.750000, -311.619038,    0.007759,  158.837404,   -4.325286
  119.800000, -311.835304,    0.007683,  158.835734,   -4.325372
  119.850000, -312.051575,    0.007610,  158.834081,   -4.325457
  119.900000, -312.267850,    0.007541,  158.832442,   -4.325541
  119.950000, -312.484129,    0.007475,  158.830818,   -4.325624
  120.000000, -312.700412,    0.007413,  158.829209,   -4.325707
  120.050000, -312.916700,    0.007354,  158.827612,   -4.325789
  120.100000, -313.132991,    0.007300,  158.826027,   -4.325870
  120.150000, -313.349287,    0.007250,  158.824453,   -4.325951
  120.200000, -313.565586,    0.007205,  158.822890,   -4.326032
  120.250000, -313.781890,    0.007164,  158.821336,   -4.326111
  120.300000, -313.998198,    0.007127,  158.819790,   -4.326191
  120.350000, -314.214509,    0.007092,  158.818252,   -4.326270
  120.400000, -314.430824,    0.007059,  158.816722,   -4.326348
  120.450000, -314.647144,    0.007028,  158.815198,   -4.326427
  120.500000, -314.863467,    0.006998,  158.813681,   -4.326505
  120.550000, -315.079794,    0.006970,  158.812170,   -4.326582
  120.600000, -315.296125,    0.006945,  158.810665,   -4.326659
  120.650000, -315.512460,    0.006923,  158.809165,   -4.326737
  120.700000, -315.728799,    0.006904,  158.807669,   -4.326813
  120.750000, -315.945142,    0.006888,  158.806177,   -4.326890
  120.800000, -316.161488,    0.006875,  158.804688,   -4.326966
  120.850000, -316.377838,    0.006864,  158.803202,   -4.327043
  120.900000, -316.594192,    0.006854,  158.801718,   -4.327119
  120.950000, -316.810550,    0.006846,  158.800236,   -4.327195
  121.000000, -317.026912,    0.006841,  158.798756,   -4.327271
  121.050000, -317.243277,    0.006839,  158.797276,   -4.327347
  121.100000, -317.459646,    0.006841,  158.795796,   -4.327423
  121.150000, -317.676020,    0.006850,  158.794314,   -4.327499
  121.200000, -317.892396,    0.006864,  158.792831,   -4.327575
  121.250000, -318.108777,    0.006886,  158.791343,   -4.327652
  121.300000, -318.325162,    0.006914,  158.789850,   -4.327728
  121.350000, -318.541550,    0.006949,  158.788350,   -4.327805
  121.400000, -318.757942,    0.006992,  158.786842,   -4.327883
  121.450000, -318.974338,    0.007043,  158.785323,   -4.327961
  121.500000, -319.190738,    0.007102,  158.783793,   -4.328039
  121.550000, -319.407142,    0.007168,  158.782249,   -4.328119
  121.600000, -319.623550,    0.007241,  158.780690,   -4.328199
  121.650000, -319.839962,    0.007319,  158.779114,   -4.328280
  121.700000, -320.056378,    0.007402,  158.777521,   -4.328361
  121.750000, -320.272798,    0.007489,  158.775910,   -4.328444
  121.800000, -320.489223,    0.007579,  158.774279,   -4.328528
  121.850000, -320.705651,    0.007674,  158.772629,   -4.328613
  121.900000, -320.922084,    0.007774,  158.770957,   -4.328698
  121.950000, -321.138521,    0.007880,  158.769263,   -4.328785
  122.000000, -321.354962,    0.007994,  158.767545,   -4.328874
  122.050000, -321.571408,    0.008115,  158.765802,   -4.328963
  122.100000, -321.787859,    0.008244,  158.764031,   -4.329054
  122.150000, -322.004314,    0.008378,  158.762232,   -4.329146
  122.200000, -322.220773,    0.008517,  158.760404,   -4.329240
  122.250000, -322.437238,    0.008658,  158.758545,   -4.329336
  122.300000, -322.653707,    0.008802,  158.756655,   -4.329433
  122.350000, -322.870181,    0.008945,  158.754734,   -4.329531
  122.400000, -323.086660,    0.009088,  158.752782,   -4.329631
  122.450000, -323.303144,    0.009230,  158.750799,   -4.329733
  122.500000, -323.519634,    0.009369,  158.748786,   -4.329836
  122.550000, -323.736128,    0.009503,  158.746743,   -4.329941
  122.600000, -323.952628,    0.009632,  158.744672,   -4.330048
  122.650000, -324.169133,    0.009754,  158.742573,   -4.330155
  122.700000, -324.385643,    0.009868,  158.740449,   -4.330264
  122.750000, -324.602159,    0.009974,  158.738301,   -4.330375
  122.800000, -324.818681,    0.010068,  158.736131,   -4.330486
  122.850000, -325.035208,    0.010149,  158.733943,   -4.330598
  122.900000, -325.251741,    0.010215,  158.731738,   -4.330711
  122.950000, -325.468279,    0.010263,  158.729521,   -4.330825
  123.000000, -325.684823,    0.010291,  158.727295,   -4.330939
  123.050000, -325.901373,    0.010298,  158.725066,   -4.331054
  123.100000, -326.117929,    0.010284,  158.722838,   -4.331168
  123.150000, -326.334490,    0.010250,  158.720614,   -4.331282
  123.200000, -326.551057,    0.010197,  158.718400,   -4.331396
  123.250000, -326.767629,    0.010125,  158.716200,   -4.331509
  123.300000, -326.984208,    0.010035,  158.714017,   -4.331621
  123.350000, -327.200791,    0.009930,  158.711854,   -4.331732
  123.400000, -327.417381,    0.009811,  158.709717,   -4.331841
  123.450000, -327.633975,    0.009678,  158.707606,   -4.331949
  123.500000, -327.850576,    0.009536,  158.705525,   -4.332056
  123.550000, -328.067181,    0.009385,  158.703476,   -4.332161
  123.600000, -328.283792,    0.009228,  158.701460,   -4.332265
  123.650000, -328.500407,    0.009067,  158.699479,   -4.332366
  123.700000, -328.717028,    0.008903,  158.697532,   -4.332466
  123.750000, -328.933654,    0.008738,  158.695621,   -4.332564
  123.800000, -329.150285,    0.008572,  158.693746,   -4.332660
  123.850000, -329.366920,    0.008406,  158.691907,   -4.332755
  123.900000, -329.583560,    0.008239,  158.690105,   -4.332847
  123.950000, -329.800205,    0.008071,  158.688338,   -4.332938
  124.000000, -330.016854,    0.007901,  158.686608,   -4.333027
  124.050000, -330.233507,    0.007729,  158.684914,   -4.333113
  124.100000, -330.450165,    0.007552,  158.683259,   -4.333198
  124.150000, -330.666827,    0.007370,  158.681643,   -4.333281
  124.200000, -330.883493,    0.007181,  158.680066,   -4.333362
  124.250000, -331.100163,    0.006986,  158.678531,   -4.333441
  124.300000, -331.316837,    0.006784,  158.677040,   -4.333517
  124.350000, -331.533515,    0.006576,  158.675592,   -4.333591
  124.400000, -331.750196,    0.006366,  158.674190,   -4.333663
  124.450000, -331.966881,    0.006157,  158.672833,   -4.333733
  124.500000, -332.183569,    0.005952,  158.671521,   -4.333800
  124.550000, -332.400261,    0.005755,  158.670253,   -4.333865
  124.600000, -332.616956,    0.005568,  158.669026,   -4.333928
  124.650000, -332.833654,    0.005395,  158.667838,   -4.333989
  124.700000, -333.050355,    0.005236,  158.666687,   -4.334048
  124.750000, -333.267059,    0.005095,  158.665567,   -4.334105
  124.800000, -333.483765,    0.004972,  158.664476,   -4.334161
  124.850000, -333.700475,    0.004867,  158.663410,   -4.334216
  124.900000, -333.917187,    0.004782,  158.662365,   -4.334270
  124.950000, -334.133902,    0.004717,  158.661335,   -4.334322
  125.000000, -334.350619,    0.004672,  158.660318,   -4.334375
  125.050000, -334.567339,    0.004648,  158.659308,   -4.334426
  125.100000, -334.784062,    0.004643,  158.658301,   -4.334478
  125.150000, -335.000787,    0.004657,  158.657294,   -4.334530
  125.200000, -335.217515,    0.004690,  158.656281,   -4.334582
  125.250000, -335.434245,    0.004739,  158.655259,   -4.334634
  125.300000, -335.650978,    0.004805,  158.654225,   -4.334687
  125.350000, -335.867714,    0.004888,  158.653174,   -4.334741
  125.400000, -336.084452,    0.004985,  158.652104,   -4.334796
  125.450000, -336.301193,    0.005098,  158.651012,   -4.334852
  125.500000, -336.517937,    0.005225,  158.649893,   -4.334909
  125.550000, -336.734684,    0.005366,  158.648745,   -4.334968
  125.600000, -336.951434,    0.005520,  158.647565,   -4.335028
  125.650000, -337.168187,    0.005686,  158.646351,   -4.335091
  125.700000, -337.384943,    0.005862,  158.645099,   -4.335155
  125.750000, -337.601703,    0.006048,  158.643808,   -4.335221
  125.800000, -337.818466,    0.006242,  158.642476,   -4.335289
  125.850000, -338.035232,    0.006442,  158.641102,   -4.335360
  125.900000, -338.252002,    0.006648,  158.639683,   -4.335432
  125.950000, -338.468775,    0.006857,  158.638219,   -4.335507
  126.000000, -338.685552,    0.007071,  158.636710,   -4.335585
  126.050000, -338.902334,    0.007286,  158.635153,   -4.335665
  126.100000, -339.119119,    0.007503,  158.633550,   -4.335747
  126.150000, -339.335908,    0.007721,  158.631900,   -4.335831
  126.200000, -339.552702,    0.007938,  158.630203,   -4.335918
  126.250000, -339.769500,    0.008154,  158.628458,   -4.336008
  126.300000, -339.986303,    0.008367,  158.626668,   -4.336099
  126.350000, -340.203110,    0.008575,  158.624831,   -4.336194
  126.400000, -340.419922,    0.008777,  158.622950,   -4.336290
  126.450000, -340.636739,    0.008971,  158.621026,   -4.336389
  126.500000, -340.853561,    0.009155,  158.619061,   -4.336489
  126.550000, -341.070388,    0.009326,  158.617057,   -4.336592
  126.600000, -341.287220,    0.009482,  158.615018,   -4.336696
  126.650000, -341.504058,    0.009620,  158.612947,   -4.336803
  126.700000, -341.720901,    0.009740,  158.610848,   -4.336910
  126.750000, -341.937749,    0.009840,  158.608725,   -4.337019
  126.800000, -342.154603,    0.009921,  158.606582,   -4.337129
  126.850000, -342.371462,    0.009983,  158.604424,   -4.337239
  126.900000, -342.588327,    0.010025,  158.602255,   -4.337350
  126.950000, -342.805197,    0.010049,  158.600078,   -4.337462
  127.000000, -343.022073,    0.010055,  158.597898,   -4.337574
  127.050000, -343.238954,    0.010043,  158.595718,   -4.337685
  127.100000, -343.455841,    0.010016,  158.593543,   -4.337797
  127.150000, -343.672734,    0.009974,  158.591375,   -4.337908
  127.200000, -343.889632,    0.009920,  158.589218,   -4.338018
  127.250000, -344.106536,    0.009855,  158.587073,   -4.338128
  127.300000, -344.323445,    0.009783,  158.584943,   -4.338237
  127.350000, -344.540360,    0.009704,  158.582830,   -4.338346
  127.400000, -344.757279,    0.009620,  158.580734,   -4.338453
  127.450000, -344.974205,    0.009533,  158.578656,   -4.338559
  127.500000, -345.191135,    0.009443,  158.576598,   -4.338665
  127.550000, -345.408071,    0.009355,  158.574559,   -4.338769
  127.600000, -345.625012,    0.009269,  158.572539,   -4.338873
  127.650000, -345.841958,    0.009188,  158.570537,   -4.338975
  127.700000, -346.058910,    0.009113,  158.568552,   -4.339077
  127.750000, -346.275866,    0.009046,  158.566582,   -4.339178
  127.800000, -346.492828,    0.008986,  158.564626,   -4.339278
  127.850000, -346.709794,    0.008932,  158.562682,   -4.339377
  127.900000, -346.926765,    0.008882,  158.560749,   -4.339476
  127.950000, -347.143742,    0.008836,  158.558827,   -4.339575
  128.000000, -347.360723,    0.008791,  158.556915,   -4.339673
  128.050000, -347.577709,    0.008746,  158.555012,   -4.339770
  128.100000, -347.794700,    0.008702,  158.553119,   -4.339867
  128.150000, -348.011696,    0.008657,  158.551236,   -4.339964
  128.200000, -348.228696,    0.008614,  158.549362,   -4.340060
  128.250000, -348.445701,    0.008572,  158.547497,   -4.340155
  128.300000, -348.662712,    0.008534,  158.545641,   -4.340250
  128.350000, -348.879726,    0.008501,  158.543793,   -4.340345
  128.400000, -349.096746,    0.008473,  158.541951,   -4.340439
  128.450000, -349.313770,    0.008452,  158.540114,   -4.340533
  128.500000, -349.530799,    0.008439,  158.538281,   -4.340627
  128.550000, -349.747833,    0.008432,  158.536451,   -4.340721
  128.600000, -349.964871,    0.008430,  158.534621,   -4.340814
  128.650000, -350.181914,    0.008433,  158.532791,   -4.340908
  128.700000, -350.398962,    0.008439,  158.530960,   -4.341002
  128.750000, -350.616015,    0.008447,  158.529127,   -4.341096
  128.800000, -350.833072,    0.008456,  158.527293,   -4.341189
  128.850000, -351.050134,    0.008465,  158.525456,   -4.341283
  128.900000, -351.267200,    0.008473,  158.523618,   -4.341378
  128.950000, -351.484271,    0.008480,  158.521778,   -4.341472
  129.000000, -351.701347,    0.008484,  158.519937,   -4.341566
  129.050000, -351.918428,    0.008486,  158.518095,   -4.341660
  129.100000, -352.135513,    0.008484,  158.516253,   -4.341755
  129.150000, -352.352603,    0.008479,  158.514411,   -4.341849
  129.200000, -352.569698,    0.008470,  158.512572,   -4.341943
  129.250000, -352.786798,    0.008457,  158.510734,   -4.342037
  129.300000, -353.003902,    0.008441,  158.508900,   -4.342131
  129.350000, -353.221011,    0.008424,  158.507069,   -4.342225
  129.400000, -353.438124,    0.008404,  158.505242,   -4.342318
  129.450000, -353.655243,    0.008382,  158.503420,   -4.342411
  129.500000, -353.872365,    0.008358,  158.501603,   -4.342504
  129.550000, -354.089493,    0.008332,  158.499791,   -4.342597
  129.600000, -354.306625,    0.008302,  158.497985,   -4.342689
  129.650000, -354.523762,    0.008268,  158.496186,   -4.342781
  129.700000, -354.740903,    0.008230,  158.494395,   -4.342873
  129.750000, -354.958049,    0.008187,  158.492612,   -4.342964
  129.800000, -355.175200,    0.008141,  158.490839,   -4.343055
  129.850000, -355.392355,    0.008093,  158.489077,   -4.343145
  129.900000, -355.609514,    0.008045,  158.487324,   -4.343235
  129.950000, -355.826678,    0.007997,  158.485583,   -4.343324
  130.000000, -356.043847,    0.007951,  158.483851,   -4.343413
  130.050000, -356.261019,    0.007909,  158.482129,   -4.343501
  130.100000, -356.478197,    0.007872,  158.480415,   -4.343588
